customer_id,signup_date,signup_month,plan,region,acquisition_channel,industry,seats,monthly_mrr,onboarding_completed,integrations_connected,weekly_active_days,support_tickets_90d,payment_failures_90d,csat_score,status,churn_month,churn_reason,tenure_months
CUST-0774,2025-05-07,2025-05-01,Starter,North America,Organic,Healthcare,3,32.28,Yes,0,0.5,2,0,6.7,Active,,,14
CUST-0775,2026-02-07,2026-02-01,Business,APAC,Organic,B2B SaaS,18,145.48,Yes,4,3.7,2,0,8.5,Active,,,5
CUST-0776,2026-02-28,2026-02-01,Starter,Europe,Partner,B2B SaaS,1,27.00,Yes,1,5.1,1,0,7.5,Active,,,5
CUST-0777,2025-02-04,2025-02-01,Business,LATAM,Partner,EdTech,17,174.69,No,3,2.6,1,0,7.6,Active,,,17
CUST-0778,2025-06-21,2025-06-01,Starter,APAC,Referral,Healthcare,4,21.53,Yes,0,0.7,2,1,7.8,Active,,,13
CUST-0779,2026-03-16,2026-03-01,Starter,North America,Partner,Creator Tools,8,26.60,No,0,0.9,1,0,5.9,Churned,2026-05-01,Poor onboarding,2
CUST-0780,2025-11-25,2025-11-01,Business,APAC,Partner,FinTech,18,127.12,No,3,3.8,3,0,7.4,Active,,,8
CUST-0781,2026-02-18,2026-02-01,Enterprise,Europe,Organic,B2B SaaS,68,380.86,Yes,3,5.7,0,0,9.3,Active,,,5
CUST-0782,2025-08-19,2025-08-01,Starter,Europe,Paid Search,Healthcare,1,29.19,Yes,2,3.0,0,0,8.7,Active,,,11
CUST-0783,2025-07-15,2025-07-01,Growth,Europe,Partner,EdTech,6,67.99,Yes,4,3.5,0,0,10.0,Active,,,12
CUST-0784,2025-12-03,2025-12-01,Business,LATAM,Content,Retail,19,156.03,Yes,2,4.2,2,0,8.3,Active,,,7
CUST-0785,2025-07-27,2025-07-01,Business,Europe,Paid Search,B2B SaaS,18,131.17,No,3,4.0,2,0,7.4,Active,,,12
CUST-0786,2026-02-17,2026-02-01,Business,Europe,Content,B2B SaaS,21,165.00,No,1,2.1,4,0,8.0,Churned,2026-04-01,Company downsized,2
CUST-0787,2025-11-01,2025-11-01,Growth,North America,Paid Search,FinTech,4,73.32,Yes,0,1.5,0,2,6.7,Active,,,8
CUST-0788,2025-07-18,2025-07-01,Business,Europe,Partner,Healthcare,16,157.79,No,0,0.2,0,2,7.3,Churned,2025-08-01,Low product usage,1
CUST-0789,2025-05-16,2025-05-01,Starter,North America,Referral,Creator Tools,1,25.24,Yes,0,3.3,2,2,5.9,Active,,,14
CUST-0790,2026-01-18,2026-01-01,Growth,North America,Partner,B2B SaaS,4,59.41,Yes,3,5.1,3,0,6.9,Active,,,6
CUST-0791,2025-09-08,2025-09-01,Starter,APAC,Referral,FinTech,3,28.75,No,1,2.2,1,0,5.6,Active,,,10
CUST-0792,2025-03-20,2025-03-01,Growth,Europe,Paid Search,B2B SaaS,6,69.15,Yes,2,3.5,0,0,8.2,Active,,,16
CUST-0793,2025-02-09,2025-02-01,Business,APAC,Paid Search,Retail,17,136.39,No,5,2.6,2,0,9.0,Active,,,17
CUST-0794,2026-01-06,2026-01-01,Growth,North America,Organic,FinTech,4,75.22,Yes,2,5.2,2,0,8.3,Active,,,6
CUST-0795,2025-06-26,2025-06-01,Starter,LATAM,Referral,FinTech,3,31.71,Yes,0,3.4,0,0,9.2,Active,,,13
CUST-0796,2026-01-16,2026-01-01,Growth,MEA,Partner,FinTech,8,80.88,Yes,1,2.3,3,1,5.3,Churned,2026-05-01,Missing integration,4
CUST-0797,2026-02-24,2026-02-01,Business,Europe,Content,Retail,13,153.25,No,1,0.6,1,0,6.6,Active,,,5
CUST-0798,2026-01-25,2026-01-01,Growth,Europe,Paid Search,Creator Tools,3,76.58,Yes,1,4.7,2,0,9.8,Active,,,6
CUST-0799,2026-02-23,2026-02-01,Growth,Europe,Partner,Retail,11,85.60,Yes,0,2.6,0,0,8.0,Active,,,5
CUST-0800,2025-11-08,2025-11-01,Starter,LATAM,Content,Retail,5,32.47,Yes,0,3.9,1,0,7.6,Active,,,8
CUST-0801,2026-02-05,2026-02-01,Business,APAC,Organic,B2B SaaS,14,124.65,Yes,1,3.4,1,0,7.6,Active,,,5
CUST-0802,2025-07-21,2025-07-01,Business,Europe,Paid Search,B2B SaaS,25,130.35,Yes,2,2.9,0,0,8.2,Active,,,12
CUST-0803,2025-04-09,2025-04-01,Enterprise,Europe,Content,Retail,71,386.85,Yes,3,4.5,2,0,7.9,Active,,,15
CUST-0804,2025-07-26,2025-07-01,Enterprise,North America,Organic,EdTech,76,378.64,Yes,5,5.2,4,0,8.4,Active,,,12
CUST-0805,2026-03-24,2026-03-01,Starter,Europe,Organic,Retail,2,32.76,No,1,0.0,2,0,6.8,Active,,,4
CUST-0806,2025-11-06,2025-11-01,Starter,APAC,Content,Healthcare,1,27.49,No,0,2.2,3,0,4.9,Active,,,8
CUST-0807,2025-05-10,2025-05-01,Growth,LATAM,Referral,Creator Tools,6,69.50,Yes,2,4.4,0,0,9.3,Active,,,14
CUST-0808,2025-12-14,2025-12-01,Business,Europe,Organic,Creator Tools,20,167.61,Yes,2,3.2,2,0,9.4,Active,,,7
CUST-0809,2025-05-11,2025-05-01,Starter,North America,Partner,FinTech,1,29.61,Yes,3,2.6,0,0,7.7,Active,,,14
CUST-0810,2025-09-24,2025-09-01,Growth,Europe,Paid Search,Healthcare,2,61.36,Yes,2,1.6,4,0,7.3,Active,,,10
CUST-0811,2025-01-13,2025-01-01,Starter,APAC,Organic,FinTech,3,33.25,Yes,0,2.9,2,0,6.7,Active,,,18
CUST-0812,2025-04-03,2025-04-01,Starter,North America,Organic,B2B SaaS,2,32.84,No,2,4.0,1,0,7.1,Churned,2025-05-01,Poor onboarding,1
CUST-0813,2025-04-04,2025-04-01,Business,Europe,Paid Search,FinTech,17,164.59,Yes,3,4.2,2,0,6.5,Churned,2025-11-01,Price sensitivity,7
CUST-0814,2025-11-02,2025-11-01,Starter,Europe,Organic,Creator Tools,1,26.41,Yes,0,1.4,1,0,8.1,Active,,,8
CUST-0815,2025-11-23,2025-11-01,Business,Europe,Organic,Creator Tools,17,144.31,Yes,3,4.1,4,1,8.8,Active,,,8
CUST-0816,2025-09-25,2025-09-01,Starter,Europe,Partner,FinTech,3,27.16,Yes,1,2.1,0,1,7.4,Active,,,10
CUST-0817,2025-08-23,2025-08-01,Growth,LATAM,Paid Search,Creator Tools,8,77.00,No,2,3.1,3,0,7.8,Active,,,11
CUST-0818,2026-01-18,2026-01-01,Growth,LATAM,Referral,Creator Tools,8,73.19,Yes,2,3.6,2,0,9.2,Active,,,6
CUST-0819,2025-05-17,2025-05-01,Starter,Europe,Paid Search,Retail,1,24.44,Yes,0,2.6,0,0,7.9,Active,,,14
CUST-0820,2026-01-17,2026-01-01,Starter,MEA,Content,Creator Tools,1,29.65,Yes,0,2.8,0,0,8.0,Active,,,6
CUST-0821,2025-01-10,2025-01-01,Starter,North America,Paid Search,FinTech,1,26.16,Yes,1,3.1,1,0,10.0,Churned,2025-11-01,Company downsized,10
CUST-0822,2025-07-24,2025-07-01,Enterprise,LATAM,Content,Healthcare,71,364.02,Yes,3,2.3,1,0,7.5,Active,,,12
CUST-0823,2025-12-26,2025-12-01,Growth,LATAM,Organic,EdTech,7,72.33,Yes,1,6.2,4,0,7.0,Active,,,7
CUST-0824,2025-05-26,2025-05-01,Starter,MEA,Paid Search,FinTech,1,29.96,No,1,1.6,1,0,6.5,Churned,2025-11-01,Poor onboarding,6
CUST-0825,2026-01-05,2026-01-01,Starter,MEA,Paid Search,Healthcare,2,28.51,Yes,1,5.9,3,0,7.5,Active,,,6
CUST-0826,2025-11-19,2025-11-01,Starter,North America,Organic,B2B SaaS,1,30.23,Yes,0,2.0,0,2,8.3,Active,,,8
CUST-0827,2025-01-10,2025-01-01,Enterprise,Europe,Partner,B2B SaaS,74,330.39,Yes,4,4.9,2,0,8.6,Active,,,18
CUST-0828,2026-02-27,2026-02-01,Enterprise,North America,Partner,Retail,68,339.35,Yes,4,6.4,1,0,9.5,Active,,,5
CUST-0829,2025-11-23,2025-11-01,Starter,Europe,Paid Search,FinTech,4,32.67,No,1,1.1,2,0,8.5,Active,,,8
CUST-0830,2025-05-15,2025-05-01,Starter,North America,Organic,Retail,4,26.22,No,0,3.9,5,0,6.2,Churned,2025-09-01,Payment failure,4
CUST-0831,2025-10-23,2025-10-01,Starter,Europe,Organic,FinTech,4,30.96,Yes,0,3.5,2,1,6.4,Active,,,9
CUST-0832,2026-01-24,2026-01-01,Enterprise,Europe,Organic,Retail,73,458.81,Yes,4,5.9,3,0,10.0,Active,,,6
CUST-0833,2025-05-20,2025-05-01,Growth,North America,Organic,FinTech,6,74.07,Yes,2,2.6,2,0,6.4,Active,,,14
CUST-0834,2025-12-28,2025-12-01,Growth,Europe,Paid Search,Retail,2,70.78,No,2,1.3,1,2,7.8,Active,,,7
CUST-0835,2026-03-15,2026-03-01,Starter,North America,Paid Search,B2B SaaS,1,24.91,No,3,3.7,0,0,9.1,Active,,,4
CUST-0836,2025-11-02,2025-11-01,Business,APAC,Partner,Creator Tools,19,134.56,Yes,3,4.2,2,0,7.1,Active,,,8
CUST-0837,2025-10-18,2025-10-01,Enterprise,North America,Referral,B2B SaaS,74,447.96,Yes,4,4.3,4,0,8.4,Active,,,9
CUST-0838,2025-08-24,2025-08-01,Starter,Europe,Organic,B2B SaaS,1,27.42,Yes,0,2.8,2,0,8.8,Churned,2026-03-01,Switched competitor,7
CUST-0839,2026-03-10,2026-03-01,Enterprise,APAC,Partner,EdTech,68,378.84,No,6,2.8,2,1,9.8,Active,,,4
CUST-0840,2026-01-25,2026-01-01,Growth,Europe,Paid Search,Retail,12,80.28,Yes,2,5.8,2,0,9.3,Active,,,6
CUST-0841,2026-01-03,2026-01-01,Enterprise,North America,Paid Search,Retail,64,358.93,Yes,3,4.3,2,1,7.8,Active,,,6
CUST-0842,2025-05-07,2025-05-01,Growth,Europe,Partner,B2B SaaS,6,68.22,Yes,1,4.4,1,1,6.3,Active,,,14
CUST-0843,2026-02-02,2026-02-01,Growth,North America,Paid Search,B2B SaaS,6,75.03,No,1,1.1,5,0,5.3,Active,,,5
CUST-0844,2025-09-18,2025-09-01,Enterprise,APAC,Paid Search,Retail,70,436.05,Yes,3,4.9,0,0,8.7,Active,,,10
CUST-0845,2026-03-23,2026-03-01,Starter,Europe,Organic,Healthcare,1,29.79,No,4,3.0,0,0,8.6,Churned,2026-05-01,Switched competitor,2
CUST-0846,2025-06-11,2025-06-01,Starter,North America,Partner,Retail,1,30.36,No,1,2.2,3,0,4.7,Active,,,13
CUST-0847,2026-02-18,2026-02-01,Starter,Europe,Organic,Creator Tools,7,27.88,No,3,3.6,2,0,7.1,Churned,2026-03-01,Switched competitor,1
CUST-0848,2025-05-11,2025-05-01,Starter,APAC,Partner,EdTech,1,25.38,No,0,2.4,2,0,9.2,Active,,,14
CUST-0849,2025-10-09,2025-10-01,Growth,APAC,Referral,Creator Tools,3,73.02,Yes,2,4.4,2,0,9.2,Active,,,9
CUST-0850,2025-11-04,2025-11-01,Growth,North America,Partner,EdTech,9,63.04,No,1,1.5,2,0,7.6,Churned,2026-06-01,Poor onboarding,7
CUST-0851,2025-08-07,2025-08-01,Starter,North America,Organic,FinTech,4,23.57,No,1,1.9,2,0,7.7,Active,,,11
CUST-0852,2025-09-09,2025-09-01,Growth,North America,Partner,FinTech,6,79.28,Yes,1,4.3,3,0,6.5,Churned,2025-10-01,Low product usage,1
CUST-0853,2025-05-04,2025-05-01,Business,North America,Organic,Creator Tools,15,118.21,Yes,0,3.5,0,0,8.4,Active,,,14
CUST-0854,2025-04-08,2025-04-01,Growth,North America,Referral,B2B SaaS,9,63.50,Yes,2,4.6,4,2,8.6,Active,,,15
CUST-0855,2026-02-17,2026-02-01,Business,APAC,Organic,Retail,16,151.23,No,5,5.3,2,2,10.0,Active,,,5
CUST-0856,2025-09-17,2025-09-01,Starter,MEA,Organic,B2B SaaS,1,27.85,No,0,0.7,3,0,6.1,Churned,2026-04-01,Poor onboarding,7
CUST-0857,2025-07-13,2025-07-01,Growth,North America,Organic,EdTech,8,84.29,No,0,3.1,1,0,7.7,Active,,,12
CUST-0858,2025-01-15,2025-01-01,Starter,MEA,Organic,B2B SaaS,2,27.38,No,1,0.4,1,0,6.8,Churned,2025-12-01,Missing integration,11
CUST-0859,2026-03-20,2026-03-01,Starter,APAC,Referral,Retail,7,24.30,No,1,1.7,2,0,7.7,Active,,,4
CUST-0860,2026-02-04,2026-02-01,Starter,Europe,Content,Healthcare,6,24.16,Yes,0,2.4,0,0,8.8,Active,,,5
CUST-0861,2025-06-06,2025-06-01,Business,North America,Organic,FinTech,13,123.24,Yes,3,5.1,1,0,7.9,Active,,,13
CUST-0862,2025-06-22,2025-06-01,Growth,APAC,Referral,FinTech,5,74.18,Yes,0,4.3,1,0,8.4,Active,,,13
CUST-0863,2025-08-14,2025-08-01,Starter,APAC,Organic,Retail,1,28.39,No,2,1.6,0,0,6.4,Churned,2025-12-01,Low product usage,4
CUST-0864,2025-06-09,2025-06-01,Growth,LATAM,Referral,EdTech,3,77.40,Yes,0,2.7,3,0,5.1,Active,,,13
CUST-0865,2025-12-28,2025-12-01,Starter,Europe,Content,Retail,3,29.18,No,1,1.7,3,0,5.3,Churned,2026-02-01,Low product usage,2
CUST-0866,2025-08-28,2025-08-01,Business,North America,Referral,B2B SaaS,16,163.48,Yes,3,3.0,1,0,6.3,Active,,,11
CUST-0867,2026-03-11,2026-03-01,Starter,APAC,Referral,B2B SaaS,3,25.06,No,2,1.2,3,0,8.2,Churned,2026-05-01,Poor onboarding,2
CUST-0868,2025-11-24,2025-11-01,Starter,North America,Paid Search,EdTech,1,27.25,No,0,0.7,2,0,6.0,Active,,,8
CUST-0869,2025-09-25,2025-09-01,Starter,North America,Referral,Retail,3,25.88,No,2,2.8,1,0,7.9,Churned,2025-12-01,Price sensitivity,3
CUST-0870,2025-03-14,2025-03-01,Starter,North America,Organic,Healthcare,1,29.77,Yes,1,4.6,1,0,8.0,Churned,2026-02-01,Switched competitor,11
CUST-0871,2026-01-01,2026-01-01,Business,APAC,Content,Retail,17,155.28,Yes,3,4.9,1,1,9.3,Active,,,6
CUST-0872,2025-12-28,2025-12-01,Growth,Europe,Paid Search,FinTech,7,73.42,Yes,1,2.3,3,0,6.8,Churned,2026-05-01,Switched competitor,5
CUST-0873,2025-06-10,2025-06-01,Starter,North America,Paid Search,B2B SaaS,1,32.88,Yes,0,1.1,3,0,8.1,Active,,,13
CUST-0874,2025-08-12,2025-08-01,Enterprise,Europe,Organic,EdTech,71,314.07,Yes,8,7.0,0,0,10.0,Active,,,11
CUST-0875,2025-02-13,2025-02-01,Starter,APAC,Referral,Retail,3,27.53,Yes,1,2.5,2,0,5.5,Active,,,17
CUST-0876,2025-12-05,2025-12-01,Growth,APAC,Organic,B2B SaaS,8,63.98,Yes,1,3.3,3,0,7.3,Active,,,7
CUST-0877,2026-02-09,2026-02-01,Growth,LATAM,Organic,B2B SaaS,8,66.31,Yes,2,4.5,0,0,7.9,Active,,,5
CUST-0878,2025-02-22,2025-02-01,Starter,North America,Paid Search,Healthcare,4,30.78,No,0,2.7,2,0,8.8,Active,,,17
CUST-0879,2025-07-13,2025-07-01,Starter,MEA,Referral,Retail,3,32.55,No,0,1.6,3,1,6.7,Active,,,12
CUST-0880,2025-11-01,2025-11-01,Starter,Europe,Paid Search,B2B SaaS,1,24.05,Yes,1,3.4,0,2,10.0,Active,,,8
CUST-0881,2025-07-26,2025-07-01,Starter,LATAM,Organic,Retail,3,27.80,Yes,2,5.0,1,0,9.8,Active,,,12
CUST-0882,2026-03-07,2026-03-01,Starter,APAC,Content,Retail,3,32.94,No,1,2.5,2,0,8.0,Churned,2026-06-01,Company downsized,3
CUST-0883,2025-11-25,2025-11-01,Business,North America,Content,Creator Tools,18,168.78,Yes,3,4.2,2,1,8.4,Churned,2026-01-01,Poor onboarding,2
CUST-0884,2025-12-03,2025-12-01,Starter,APAC,Organic,FinTech,1,34.10,No,0,1.6,3,0,5.4,Churned,2026-03-01,Low product usage,3
CUST-0885,2026-02-10,2026-02-01,Business,North America,Organic,Retail,20,128.13,Yes,1,3.4,0,0,9.5,Active,,,5
CUST-0886,2025-07-24,2025-07-01,Starter,North America,Paid Search,B2B SaaS,1,25.37,No,1,1.8,2,0,6.5,Churned,2025-11-01,Switched competitor,4
CUST-0887,2025-11-26,2025-11-01,Starter,APAC,Organic,Retail,1,30.72,No,1,0.2,2,0,4.5,Active,,,8
CUST-0888,2026-03-08,2026-03-01,Starter,Europe,Organic,Retail,1,26.29,No,1,0.3,2,2,7.0,Active,,,4
CUST-0889,2025-06-05,2025-06-01,Business,Europe,Partner,EdTech,18,161.95,Yes,1,0.5,1,0,7.4,Active,,,13
CUST-0890,2025-10-24,2025-10-01,Starter,Europe,Organic,B2B SaaS,1,32.92,No,1,1.5,3,0,8.1,Active,,,9
CUST-0891,2026-02-14,2026-02-01,Business,North America,Organic,B2B SaaS,17,153.90,Yes,2,4.2,2,0,6.8,Active,,,5
CUST-0892,2025-07-13,2025-07-01,Starter,APAC,Content,FinTech,3,26.30,Yes,3,3.4,2,0,8.2,Active,,,12
CUST-0893,2026-03-04,2026-03-01,Starter,North America,Organic,Retail,2,30.29,Yes,0,2.2,1,1,9.8,Active,,,4
CUST-0894,2026-02-14,2026-02-01,Growth,LATAM,Paid Search,EdTech,9,72.18,Yes,2,5.2,1,0,9.0,Active,,,5
CUST-0895,2025-02-03,2025-02-01,Starter,North America,Partner,EdTech,1,24.86,Yes,0,1.9,0,1,8.3,Active,,,17
CUST-0896,2025-03-24,2025-03-01,Starter,APAC,Organic,Creator Tools,1,30.16,Yes,1,2.8,0,2,9.4,Active,,,16
CUST-0897,2025-11-12,2025-11-01,Starter,APAC,Referral,Creator Tools,1,33.87,No,2,0.3,4,2,5.8,Churned,2026-02-01,Low product usage,3
CUST-0898,2025-04-12,2025-04-01,Business,Europe,Paid Search,EdTech,18,166.15,Yes,4,6.0,5,0,8.0,Active,,,15
CUST-0899,2025-05-17,2025-05-01,Enterprise,North America,Paid Search,Retail,71,442.39,Yes,4,5.5,2,0,9.2,Active,,,14
CUST-0900,2025-02-28,2025-02-01,Starter,Europe,Content,EdTech,1,33.50,Yes,2,4.0,1,0,8.7,Active,,,17
CUST-0901,2025-12-16,2025-12-01,Growth,North America,Organic,EdTech,4,84.35,No,0,0.0,1,0,5.7,Churned,2026-04-01,Poor onboarding,4
CUST-0902,2026-01-28,2026-01-01,Business,LATAM,Paid Search,EdTech,22,156.17,No,1,2.8,3,0,7.2,Active,,,6
CUST-0903,2025-12-18,2025-12-01,Growth,Europe,Partner,EdTech,6,58.40,Yes,1,2.6,2,0,8.4,Active,,,7
CUST-0904,2025-03-22,2025-03-01,Business,North America,Partner,Healthcare,14,163.68,Yes,1,4.6,2,0,8.1,Active,,,16
CUST-0905,2025-08-05,2025-08-01,Growth,Europe,Referral,FinTech,6,69.35,Yes,1,3.2,0,0,8.6,Active,,,11
CUST-0906,2025-10-26,2025-10-01,Growth,North America,Organic,EdTech,3,73.85,No,3,3.8,0,0,9.3,Active,,,9
CUST-0907,2025-09-10,2025-09-01,Growth,North America,Partner,B2B SaaS,4,73.15,Yes,1,3.5,0,0,9.6,Active,,,10
CUST-0908,2025-07-06,2025-07-01,Starter,Europe,Paid Search,Creator Tools,7,32.10,Yes,0,3.4,0,0,7.9,Active,,,12
CUST-0909,2025-11-15,2025-11-01,Growth,Europe,Paid Search,FinTech,5,82.82,No,0,1.1,3,0,4.6,Active,,,8
CUST-0910,2025-10-22,2025-10-01,Growth,Europe,Organic,B2B SaaS,2,78.42,No,0,0.4,4,0,7.1,Churned,2026-03-01,Payment failure,5
CUST-0911,2025-10-25,2025-10-01,Business,LATAM,Organic,FinTech,16,147.85,No,1,3.0,1,0,9.4,Active,,,9
CUST-0912,2026-02-26,2026-02-01,Starter,LATAM,Referral,FinTech,6,30.70,Yes,0,4.4,0,0,8.3,Active,,,5
CUST-0913,2025-07-16,2025-07-01,Starter,MEA,Paid Search,Retail,1,33.86,Yes,1,3.4,1,0,9.1,Churned,2026-06-01,Price sensitivity,11
CUST-0914,2025-08-28,2025-08-01,Growth,North America,Organic,Creator Tools,1,67.62,No,2,2.3,2,0,5.7,Active,,,11
CUST-0915,2026-03-04,2026-03-01,Business,Europe,Organic,FinTech,22,148.46,Yes,2,2.7,3,0,7.6,Active,,,4
CUST-0916,2025-05-07,2025-05-01,Growth,Europe,Referral,Creator Tools,5,92.25,Yes,3,5.3,0,0,9.2,Active,,,14
CUST-0917,2025-04-28,2025-04-01,Growth,North America,Content,EdTech,8,85.11,Yes,1,4.6,2,0,7.7,Active,,,15
CUST-0918,2025-01-12,2025-01-01,Starter,LATAM,Paid Search,Healthcare,1,26.01,Yes,0,5.2,0,1,8.8,Active,,,18
CUST-0919,2025-09-26,2025-09-01,Business,Europe,Organic,FinTech,18,165.72,Yes,2,2.8,2,0,6.9,Active,,,10
CUST-0920,2025-12-20,2025-12-01,Starter,Europe,Organic,Retail,6,27.86,No,0,3.6,2,0,8.8,Active,,,7
CUST-0921,2025-06-21,2025-06-01,Starter,APAC,Organic,FinTech,1,28.82,Yes,2,2.5,2,0,5.3,Churned,2025-09-01,Low product usage,3
CUST-0922,2025-08-20,2025-08-01,Enterprise,Europe,Paid Search,B2B SaaS,68,380.54,No,4,3.6,3,0,9.1,Active,,,11
CUST-0923,2026-02-24,2026-02-01,Growth,LATAM,Organic,EdTech,2,90.87,Yes,2,3.5,2,0,6.0,Churned,2026-04-01,Missing integration,2
CUST-0924,2025-09-07,2025-09-01,Growth,Europe,Organic,FinTech,8,88.02,No,1,0.6,3,0,6.8,Active,,,10
CUST-0925,2025-07-21,2025-07-01,Starter,North America,Organic,Retail,2,25.65,No,0,3.0,2,0,5.7,Active,,,12
CUST-0926,2026-02-23,2026-02-01,Growth,North America,Paid Search,EdTech,4,73.36,Yes,2,4.4,3,0,6.2,Active,,,5
CUST-0927,2025-07-06,2025-07-01,Starter,MEA,Content,FinTech,5,30.85,No,3,1.1,3,0,5.2,Active,,,12
CUST-0928,2025-07-12,2025-07-01,Growth,North America,Partner,Retail,2,76.00,Yes,4,4.1,1,0,7.3,Active,,,12
CUST-0929,2025-08-08,2025-08-01,Enterprise,Europe,Organic,Healthcare,70,371.34,Yes,6,5.5,3,0,9.9,Active,,,11
CUST-0930,2025-02-02,2025-02-01,Starter,APAC,Partner,Retail,7,25.66,No,1,1.9,2,1,8.8,Active,,,17
CUST-0931,2025-04-26,2025-04-01,Growth,MEA,Organic,Healthcare,4,80.40,Yes,2,2.0,2,0,9.3,Active,,,15
CUST-0932,2025-09-28,2025-09-01,Growth,North America,Organic,B2B SaaS,4,71.13,No,0,2.8,1,0,5.2,Active,,,10
CUST-0933,2026-01-02,2026-01-01,Starter,North America,Organic,Creator Tools,5,31.53,No,1,0.1,3,1,6.5,Churned,2026-02-01,Low product usage,1
CUST-0934,2026-03-24,2026-03-01,Starter,North America,Organic,Creator Tools,1,28.27,Yes,3,5.4,0,1,10.0,Active,,,4
CUST-0935,2025-11-03,2025-11-01,Growth,North America,Paid Search,B2B SaaS,9,64.22,Yes,2,4.7,0,0,7.2,Active,,,8
CUST-0936,2025-12-04,2025-12-01,Starter,Europe,Organic,FinTech,1,28.17,Yes,2,3.9,1,0,8.1,Active,,,7
CUST-0937,2025-11-24,2025-11-01,Starter,North America,Organic,Creator Tools,4,33.63,Yes,0,2.8,3,0,5.5,Churned,2025-12-01,Switched competitor,1
CUST-0938,2025-07-05,2025-07-01,Starter,North America,Organic,Retail,1,32.75,Yes,0,5.2,0,0,9.2,Active,,,12
CUST-0939,2025-05-22,2025-05-01,Growth,North America,Referral,Retail,2,83.76,Yes,2,4.2,2,0,8.4,Active,,,14
CUST-0940,2025-03-28,2025-03-01,Starter,MEA,Referral,FinTech,3,27.93,Yes,2,6.6,1,0,9.3,Active,,,16
CUST-0941,2025-11-15,2025-11-01,Growth,MEA,Paid Search,Retail,9,60.75,Yes,2,4.7,0,0,6.8,Active,,,8
CUST-0942,2025-01-23,2025-01-01,Growth,North America,Organic,EdTech,2,63.21,Yes,0,1.6,4,0,6.3,Active,,,18
CUST-0943,2025-02-15,2025-02-01,Growth,APAC,Paid Search,Healthcare,7,73.59,Yes,2,4.8,3,0,9.0,Active,,,17
CUST-0944,2026-01-04,2026-01-01,Starter,North America,Content,Creator Tools,5,24.67,Yes,1,4.5,2,0,8.5,Active,,,6
CUST-0945,2025-12-12,2025-12-01,Growth,North America,Organic,B2B SaaS,6,74.90,Yes,1,4.0,0,0,8.4,Churned,2026-05-01,Company downsized,5
CUST-0946,2025-12-01,2025-12-01,Starter,Europe,Paid Search,Retail,5,33.00,No,0,0.0,3,0,6.5,Churned,2026-06-01,Company downsized,6
CUST-0947,2026-02-14,2026-02-01,Business,North America,Partner,Retail,19,161.36,Yes,4,6.6,1,0,9.5,Active,,,5
CUST-0948,2025-03-15,2025-03-01,Growth,APAC,Organic,Healthcare,4,76.76,Yes,2,4.1,0,0,6.7,Active,,,16
CUST-0949,2025-11-09,2025-11-01,Growth,North America,Partner,B2B SaaS,10,66.31,Yes,2,3.8,0,0,8.5,Active,,,8
CUST-0950,2025-10-16,2025-10-01,Growth,APAC,Organic,Retail,9,77.12,Yes,0,4.0,2,0,9.5,Active,,,9
CUST-0951,2025-06-02,2025-06-01,Growth,Europe,Organic,FinTech,5,93.13,No,1,2.3,1,0,7.5,Active,,,13
CUST-0952,2025-12-09,2025-12-01,Starter,Europe,Content,B2B SaaS,1,22.30,Yes,1,3.7,1,1,8.3,Active,,,7
CUST-0953,2025-11-01,2025-11-01,Growth,APAC,Organic,Retail,11,67.75,No,2,1.7,2,0,5.7,Active,,,8
CUST-0954,2025-02-15,2025-02-01,Enterprise,APAC,Paid Search,B2B SaaS,71,398.63,Yes,3,4.1,2,1,9.2,Active,,,17
CUST-0955,2025-03-25,2025-03-01,Starter,MEA,Referral,Retail,1,21.50,Yes,2,3.5,0,0,8.4,Active,,,16
CUST-0956,2025-07-22,2025-07-01,Starter,LATAM,Referral,Creator Tools,1,24.91,Yes,0,2.9,3,0,8.1,Active,,,12
CUST-0957,2026-01-20,2026-01-01,Growth,Europe,Paid Search,Creator Tools,2,71.24,No,0,3.3,3,0,5.6,Churned,2026-04-01,Poor onboarding,3
CUST-0958,2025-10-08,2025-10-01,Starter,North America,Referral,B2B SaaS,3,26.79,Yes,1,3.9,3,0,5.4,Active,,,9
CUST-0959,2025-04-21,2025-04-01,Starter,Europe,Paid Search,B2B SaaS,1,27.82,Yes,0,2.5,1,0,9.0,Active,,,15
CUST-0960,2025-07-13,2025-07-01,Starter,MEA,Paid Search,FinTech,1,34.11,No,1,0.9,2,0,5.1,Churned,2025-12-01,Poor onboarding,5
CUST-0961,2025-08-05,2025-08-01,Enterprise,APAC,Paid Search,Retail,65,333.91,Yes,7,6.6,4,0,10.0,Active,,,11
CUST-0962,2025-11-06,2025-11-01,Enterprise,LATAM,Partner,EdTech,76,339.19,Yes,1,2.5,1,0,7.7,Active,,,8
CUST-0963,2025-07-27,2025-07-01,Growth,LATAM,Paid Search,Healthcare,3,73.26,No,1,2.1,1,1,8.2,Active,,,12
CUST-0964,2025-02-25,2025-02-01,Business,LATAM,Content,EdTech,15,116.61,Yes,2,4.7,2,0,7.1,Active,,,17
CUST-0965,2025-08-27,2025-08-01,Growth,North America,Organic,Healthcare,3,83.89,Yes,2,3.7,1,0,8.7,Active,,,11
CUST-0966,2026-01-08,2026-01-01,Growth,Europe,Partner,Retail,7,89.19,Yes,1,4.6,1,1,9.1,Active,,,6
